"source","key","name","nameKana","description","descriptionKana"
"monsters_light_table","LIFE_STUDY_STUDY","薬剤師のシロクマ","やくざいしのシロクマ","薬草の知識を極めたやさしいシロクマ。白衣を着て、自然の材料で体にいいお薬を調合する。「よしよし、すぐなおるよ」と大きな手でなでてくれる。","やくそうのちしきをきわめたやさしいシロクマ。はくいをきて、しぜんのざいりょうでからだにいいおくすりをちょうごうする。「よしよし、すぐなおるよ」とおおきなてでなでてくれる。"
"monsters_light_table","LIFE_STUDY_STAMINA","職人肌のモグラ","しょくにんはだのモグラ","手先が器用で力持ちなモグラ職人。分厚い手袋と道具箱で、壊れたものを何でも直してしまう。無口だけどできあがった作品はいつも本当に素晴らしい。","てさきがきようでちからもちなモグラしょくにん。ぶあついてぶくろとどうぐばこで、こわれたものをなんでもなおしてしまう。むくちだけどできあがったさくひんはいつもほんとうにすばらしい。"
"monsters_light_table","LIFE_STUDY_LIFE","お針子のカイコさん","おはりこのカイコさん","上質な糸を紡ぎ美しい布を織るカイコ。小さな体に大きなハートを持つ。「着る人が笑顔になれますように」と願いながら、一針一針丁寧に縫い上げる。","じょうしついとをつむぎうつくしいぬのをおるカイコ。ちいさなからだにおおきなハートをもつ。「きるひとがえがおになれますように」とねがいながら、ひとはりひとはりていねいにぬいあげる。"
"monsters_light_table","LIFE_STAMINA_STUDY","海洋のナース・イルカ","かいようのナース・イルカ","広い海を泳ぎながら困っている生き物を助けるイルカ。医学の知識と泳ぎの速さで、どんな遠い場所にも駆けつける。その歌声は心の痛みも癒やしてしまう。","ひろいうみをおよぎながらこまっているいきものをたすけるイルカ。いがくのちしきとおよぎのはやさで、どんなとおいばしょにもかけつける。そのうたごえはこころのいたみもいやしてしまう。"
"monsters_light_table","LIFE_STAMINA_STAMINA","不屈のアルパカ","ふくつのアルパカ","ふわふわの毛とたくましい体を持つアルパカ。どんな荒れた天気でも温かな毛糸を紡ぎ続ける。その毛糸で編んだセーターを着ると不思議と元気が出てくる。","ふわふわのけとたくましいからだをもつアルパカ。どんなあれたてんきでもあたたかなけいとをつむぎつづける。そのけいとであんだセーターをきるとふしぎとげんきがでてくる。"
"monsters_light_table","LIFE_STAMINA_LIFE","陽だまりのカピバラ","ひだまりのカピバラ","お風呂が大好きな世界一のんびり屋さんカピバラ。一緒にいるだけで全身の力が抜けてほっこり。みんなが幸せになるよう温泉をあちこちに作っている。","おふろがだいすきなせかいいちのんびりやさんカピバラ。いっしょにいるだけでぜんしんのちからがぬけてほっこり。みんながしあわせになるようおんせんをあちこちにつくっている。"
"monsters_light_table","LIFE_LIFE_STUDY","パティシエ・レッサーパンダ","パティシエ・レッサーパンダ","スイーツの科学を極めたレッサーパンダ。まるっとした体でテキパキとケーキを焼く姿がかわいい。食べた人が笑顔になれる魔法のスイーツが得意。","スイーツのかがくをきわめたレッサーパンダ。まるっとしたからだでテキパキとケーキをやくすがたがかわいい。たべたひとがえがおになれるまほうのスイーツがとくい。"
"monsters_light_table","LIFE_LIFE_STAMINA","大鍋のゾウさん","おおなべのゾウさん","大きな鼻でどんな食材も一気にかき混ぜる料理上手なゾウ。何百人分でも笑顔で作れる大きな鍋と大きな心の持ち主。食べた人みんながお腹いっぱい幸せになる。","おおきなはなでどんなしょくざいもいっきにかきまぜるりょうりじょうずなゾウ。なんびゃくにんぶんでもえがおでつくれるおおきななべとおおきなこころのもちぬし。たべたひとみんながおなかいっぱいしあわせになる。"
"monsters_light_table","LIFE_LIFE_LIFE","慈愛の聖母ラム","じあいのせいぼラム","生活力をすべて愛情に変えた白い羊。存在するだけで周りの空気がふんわり温かくなる。みんなの悲しみを柔らかな羊毛に包み込み、笑顔の花をそっと咲かせる。","せいかつりょくをすべてあいじょうにかえたしろいひつじ。そんざいするだけでまわりのくうきがふんわりあたたかくなる。みんなのかなしみをやわらかなようもうにつつみこみ、えがおのはなをそっとさかせる。"
"buddha_table","STUDY","文殊丸","もんじゅまる","小さな巻物を大事そうに抱えた、まんまるな見習い童子。「なるほどなるほど」と頷きながら、知恵の種を集めている。","ちいさなまきものをだいじそうにかかえた、まんまるなみならいどうじ。「なるほどなるほど」とうなずきながら、ちえのたねをあつめている。"
"buddha_table","STAMINA","金剛丸","こんごうまる","小さな金剛杵を握りしめた、がっしり体型の童子。まだ力は弱いが、踏ん張る姿にはすでに頼もしさがにじむ。","ちいさなこんごうしょをにぎりしめた、がっしりたいけいのどうじ。まだちからはよわいが、ふんばるすがたにはすでにたのもしさがにじむ。"
"buddha_table","LIFE","地蔵丸","じぞうまる","赤い前掛けをつけた、にこにこ顔の童子。道端で困っている人を見つけると、そっと手を差し伸べる優しい性格。","あかいまえかけをつけた、にこにこがおのどうじ。みちばたでこまっているひとをみつけると、そっとてをさしのべるやさしいせいかく。"
"buddha_table","STUDY_STUDY","虚空蔵","こくうぞう","文殊丸が知恵を深め、無限に広がる空のような智慧を宿した姿。頭上に輝く宝珠が、あらゆる知識を映し出す。","もんじゅまるがちえをふかめ、むげんにひろがるそらのようなちえをやどしたすがた。ずじょうにかがやくほうじゅが、あらゆるちしきをうつしだす。"
"buddha_table","STUDY_STAMINA","韋駄天","いだてん","俊足の守護者。学びに体力が加わり、風のように駆け抜けながら大切なものを守り抜く力を得た。","しゅんそくのしゅごしゃ。まなびにたいりょくがくわわり、かぜのようにかけぬけながらたいせつなものをまもりぬくちからをえた。"
"buddha_table","STUDY_LIFE","薬師","やくし","文殊丸の知恵が人を癒す力に変わった姿。小さな薬壺を手に、疲れた人にそっと元気を分け与える。","もんじゅまるのちえがひとをいやすちからにかわったすがた。ちいさなくすりつぼをてに、つかれたひとにそっとげんきをわけあたえる。"
"buddha_table","STAMINA_STUDY","毘沙門","びしゃもん","金剛丸が知恵をまとい、鎧を身につけた勇ましい姿。戦略を練りながら、正しいことのために立ち向かう。","こんごうまるがちえをまとい、よろいをみにつけたいさましいすがた。せんりゃくをねりながら、ただしいことのためにたちむかう。"
"buddha_table","STAMINA_STAMINA","仁王","におう","金剛丸がさらに力を鍛え、山門を守るがっしりとした姿に。ひとたび睨みをきかせると、悪いものは近寄れない。","こんごうまるがさらにちからをきたえ、さんもんをまもるがっしりとしたすがたに。ひとたびにらみをきかせると、わるいものはちかよれない。"
"buddha_table","STAMINA_LIFE","普賢","ふげん","力を人助けに使うことを覚えた金剛丸の姿。白い象のような優しい足取りで、困っている仲間の元へ向かう。","ちからをひとだすけにつかうことをおぼえたこんごうまるのすがた。しろいぞうのようなやさしいあしどりで、こまっているなかまのもとへむかう。"
"buddha_table","LIFE_STUDY","布袋","ほてい","地蔵丸が知恵をつけ、大きな袋を担いだ姿に。袋の中にはいつも誰かを笑顔にするための知恵と工夫が詰まっている。","じぞうまるがちえをつけ、おおきなふくろをかついだすがたに。ふくろのなかにはいつもだれかをえがおにするためのちえとくふうがつまっている。"
"buddha_table","LIFE_STAMINA","狛犬","こまいぬ","地蔵丸が体力をつけ、参道を守る頼もしい姿に進化。日々の暮らしを、じっと静かに見守り続けている。","じぞうまるがたいりょくをつけ、さんどうをまもるたのもしいすがたにしんか。ひびのくらしを、じっとしずかにみまもりつづけている。"
"buddha_table","LIFE_LIFE","観音","かんのん","地蔵丸の優しさがさらに深まり、慈しみに満ちた姿に。困っている声に、誰よりも早く気づいてくれる。","じぞうまるのやさしさがさらにふかまり、いつくしみにみちたすがたに。こまっているこえに、だれよりもはやくきづいてくれる。"
"buddha_table","STUDY_STUDY_STUDY","大日如来","だいにちにょらい","あらゆる知恵の光を一身に宿した、太陽のように輝く最高位の姿。静かな眼差しが、すべてを見通している。","あらゆるちえのひかりをいっしんにやどした、たいようのようにかがやくさいこういのすがた。しずかなまなざしが、すべてをみとおしている。"
"buddha_table","STUDY_STUDY_STAMINA","愛染明王","あいぜんみょうおう","知恵と情熱を燃え上がる炎のように束ねた姿。真っ赤な体で、諦めない心の強さを教えてくれる。","ちえとじょうねつをもえあがるほのおのようにたばねたすがた。まっかなからだで、あきらめないこころのつよさをおしえてくれる。"
"buddha_table","STUDY_STUDY_LIFE","虚空蔵菩薩","こくうぞうぼさつ","虚空蔵の智慧が人々を包み込むほど大きく育った姿。星空のような宝珠から、尽きることのない知恵を授ける。","こくうぞうのちえがひとびとをつつみこむほどおおきくそだったすがた。ほしぞらのようなほうじゅから、つきることのないちえをさずける。"
"buddha_table","STUDY_STAMINA_STUDY","帝釈天","たいしゃくてん","俊足と知略を極め、雷を操る守護神へと至った姿。困難な戦いほど、冷静に活路を見出す。","しゅんそくとちりゃくをきわめ、かみなりをあやつるしゅごしんへといたったすがた。こんなんなたたかいほど、れいせいにかつろをみいだす。"
"buddha_table","STUDY_STAMINA_STAMINA","蔵王権現","ざおうごんげん","韋駄天の俊敏さが荒々しい力強さと合わさった姿。片足立ちのまま、山をも動かす気迫を放つ。","いだてんのしゅんびんさがあらあらしいちからづよさとあわさったすがた。かたあしだちのまま、やまをもうごかすきはくをはなつ。"
"buddha_table","STUDY_STAMINA_LIFE","吉祥天","きちじょうてん","俊足の知恵が幸運を呼び込む力へと結実した姿。舞い降りるだけで、周りにささやかな幸せが広がる。","しゅんそくのちえがこううんをよびこむちからへとけつじつしたすがた。まいおりるだけで、まわりにささやかなしあわせがひろがる。"
"buddha_table","STUDY_LIFE_STUDY","文殊菩薩","もんじゅぼさつ","文殊丸の知恵が師と呼べるほど極まった姿。獅子にまたがり、迷える者に的確な導きを与える。","もんじゅまるのちえがしとよべるほどきわまったすがた。ししにまたがり、まよえるものにてきかくなみちびきをあたえる。"
"buddha_table","STUDY_LIFE_STAMINA","摩利支天","まりしてん","癒しの知恵に俊敏さが宿った、陽炎のように素早い守護者。姿を見せぬまま、そっと危険から遠ざけてくれる。","いやしのちえにしゅんびんさがやどった、かげろうのようにすばやいしゅごしゃ。すがたをみせぬまま、そっときけんからとおざけてくれる。"
"buddha_table","STUDY_LIFE_LIFE","薬師如来","やくしにょらい","薬師の癒しの力が極まり、あらゆる悩みを癒す姿へ。手にした薬壺の光は、心の痛みにもそっと寄り添う。","やくしのいやしのちからがきわまり、あらゆるなやみをいやすすがたへ。てにしたくすりつぼのひかりは、こころのいたみにもそっとよりそう。"
"buddha_table","STAMINA_STUDY_STUDY","大威徳明王","だいいとくみょうおう","毘沙門の知略が極まり、水牛にまたがる威厳ある姿へ。六つの顔ですべての方角に目を配る。","びしゃもんのちりゃくがきわまり、すいぎゅうにまたがるいげんあるすがたへ。むっつのかおですべてのほうがくにめをくばる。"
"buddha_table","STAMINA_STUDY_STAMINA","阿修羅","あしゅら","戦う知恵と力を極限まで高めた、三面六臂の姿。荒々しさの奥に、譲れない信念を秘めている。","たたかうちえとちからをきょくげんまでたかめた、さんめんろっぴのすがた。あらあらしさのおくに、ゆずれないしんねんをひめている。"
"buddha_table","STAMINA_STUDY_LIFE","持国天","じこくてん","毘沙門の知略が人々の暮らしを守る力に変わった姿。東の方角に立ち、静かに国と家族を見守る。","びしゃもんのちりゃくがひとびとのくらしをまもるちからにかわったすがた。ひがしのほうがくにたち、しずかにくにとかぞくをみまもる。"
"buddha_table","STAMINA_STAMINA_STUDY","広目天","こうもくてん","仁王の力に鋭い眼力が加わった姿。筆を手に、見逃さぬよう世界の隅々まで見渡している。","におうのちからにするどいがんりきがくわわったすがた。ふでをてに、みのがさぬようせかいのすみずみまでみわたしている。"
"buddha_table","STAMINA_STAMINA_STAMINA","執金剛神","しゅうこんごうじん","仁王の力を極限まで鍛え上げた、金剛杵を掲げる最強の守護者。その一撃であらゆる迷いを打ち払う。","におうのちからをきょくげんまできたえあげた、こんごうしょをかかげるさいきょうのしゅごしゃ。そのいちげきであらゆるまよいをうちはらう。"
"buddha_table","STAMINA_STAMINA_LIFE","増長天","ぞうちょうてん","仁王の力が人を育む優しさへと結実した姿。南の方角から、成長する者たちをまっすぐ後押しする。","におうのちからがひとをはぐくむやさしさへとけつじつしたすがた。みなみのほうがくから、せいちょうするものたちをまっすぐあとおしする。"
"buddha_table","STAMINA_LIFE_STUDY","普賢菩薩","ふげんぼさつ","普賢の優しさに知恵が加わり、白象に乗る菩薩へと至った姿。行いの一つひとつを、じっくり見守っている。","ふげんのやさしさにちえがくわわり、びゃくぞうにのるぼさつへといたったすがた。おこないのひとつひとつを、じっくりみまもっている。"
"buddha_table","STAMINA_LIFE_STAMINA","不動明王","ふどうみょうおう","普賢の優しさに揺るがない意志が宿った姿。燃え盛る炎を背に、なにがあっても動じない強さを見せる。","ふげんのやさしさにゆるがないいしがやどったすがた。もえさかるほのおをせに、なにがあってもどうじないつよさをみせる。"
"buddha_table","STAMINA_LIFE_LIFE","馬頭観音","ばとうかんのん","普賢の優しさが極まり、馬のような力強さを宿した観音の姿。誰よりも早く駆けつけ、そっと支えてくれる。","ふげんのやさしさがきわまり、うまのようなちからづよさをやどしたかんのんのすがた。だれよりもはやくかけつけ、そっとささえてくれる。"
"buddha_table","LIFE_STUDY_STUDY","弁財天","べんざいてん","布袋の知恵が芸事や才能を開花させる力へと変わった姿。琵琶の音色で、みんなの心を豊かにする。","ほていのちえがげいごとやさいのうをかいかさせるちからへとかわったすがた。びわのねいろで、みんなのこころをゆたかにする。"
"buddha_table","LIFE_STUDY_STAMINA","閻魔大王","えんまだいおう","布袋の知恵が、正しさをきちんと見極める力へと至った姿。優しさの奥に、揺るがない公正さを秘めている。","ほていのちえが、ただしさをきちんとみきわめるちからへといたったすがた。やさしさのおくに、ゆるがないこうせいさをひめている。"
"buddha_table","LIFE_STUDY_LIFE","弥勒菩薩","みろくぼさつ","布袋の優しさと知恵が極まり、遠い未来まで思いをはせる菩薩の姿へ。静かな微笑みに安心感が宿る。","ほていのやさしさとちえがきわまり、とおいみらいまでおもいをはせるぼさつのすがたへ。しずかなほほえみにあんしんかんがやどる。"
"buddha_table","LIFE_STAMINA_STUDY","大黒天","だいこくてん","狛犬の頼もしさに知恵が加わり、大きな袋と打ち出の小槌を持つ姿へ。みんなの暮らしを豊かにしようと働く。","こまいぬのたのもしさにちえがくわわり、おおきなふくろとうちでのこづちをもつすがたへ。みんなのくらしをゆたかにしようとはたらく。"
"buddha_table","LIFE_STAMINA_STAMINA","矜羯羅童子","こんがらどうじ","狛犬の頼もしさがさらに鍛えられ、力強い護法童子の姿へ。任されたことは最後までやり通す責任感の持ち主。","こまいぬのたのもしさがさらにきたえられ、ちからづよいごほうどうじのすがたへ。まかされたことはさいごまでやりとおすせきにんかんのもちぬし。"
"buddha_table","LIFE_STAMINA_LIFE","十一面観音","じゅういちめんかんのん","狛犬の見守る力が極まり、あらゆる方角に顔を向ける観音の姿へ。誰の悲しみも見逃さない。","こまいぬのみまもるちからがきわまり、あらゆるほうがくにかおをむけるかんのんのすがたへ。だれのかなしみもみのがさない。"
"buddha_table","LIFE_LIFE_STUDY","地蔵菩薩","じぞうぼさつ","観音の慈しみに知恵が加わり、旅人や子供たちを見守る菩薩の姿へ。道の途中で、そっと寄り添ってくれる。","かんのんのいつくしみにちえがくわわり、たびびとやこどもたちをみまもるぼさつのすがたへ。みちのとちゅうで、そっとよりそってくれる。"
"buddha_table","LIFE_LIFE_STAMINA","えびす様","えびすさま","観音の慈しみが、福を招く朗らかな力へと変わった姿。大きな鯛を抱え、いつもにこにこ笑っている。","かんのんのいつくしみが、ふくをまねくほがらかなちからへとかわったすがた。おおきなたいをかかえ、いつもにこにこわらっている。"
"buddha_table","LIFE_LIFE_LIFE","千手観音","せんじゅかんのん","観音の慈しみを極めた究極の姿。千本の手のすべてで、困っている人にそっと手を差し伸べ続ける。","かんのんのいつくしみをきわめたきゅうきょくのすがた。せんぼんのてのすべてで、こまっているひとにそっとてをさしのべつづける。"
"collection","spring-01","モンシロチョウ","モンシロチョウ","花から花へひらひらと","はなからはなへひらひらと"
"collection","spring-02","オタマジャクシ","オタマジャクシ","まだ足が生えてないちびっこ","まだあしがはえてないちびっこ"
"collection","spring-03","ウグイス","ウグイス","ホーホケキョ！春をつげる声","ホーホケキョ！はるをつげるこえ"
"collection","spring-04","桜龍","さくらりゅう","花びらの中から現れる春だけの龍","はなびらのなかからあらわれるはるだけのりゅう"
"collection","spring-05","さくらもち","さくらもち","葉っぱごと食べる派？","はっぱごとたべるは？"
"collection","spring-06","いちご","いちご","あまずっぱい春のおやつ","あまずっぱいはるのおやつ"
"collection","spring-07","三色だんご","さんしょくだんご","ピンク・白・みどりのなかよし3兄弟","ピンク・しろ・みどりのなかよし3きょうだい"
"collection","spring-08","花のはちみつ","はなのはちみつ","春の花だけで作った黄金色のはちみつ","はるのはなだけでつくったこがねいろのはちみつ"
"collection","spring-09","桜色の石","さくらいろのいし","うすいピンクがきれいな小石","うすいピンクがきれいなこいし"
"collection","spring-10","つくしの化石","つくしのかせき","大むかしの春がとじこめられてる","おおむかしのはるがとじこめられてる"
"collection","spring-11","ローズクォーツ","ローズクォーツ","やさしいピンクの愛の石","やさしいピンクのあいのいし"
"collection","spring-12","春風のかけら","はるかぜのかけら","ビンに閉じこめたあたたかい風","ビンにとじこめたあたたかいかぜ"
"collection","spring-13","花かんむり","はなかんむり","野の花をあつめて作った","ののはなをあつめてつくった"
"collection","spring-14","たんぽぽの綿毛","たんぽぽのわたげ","ふーっと息をふいてとばそう","ふーっといきをふいてとばそう"
"collection","spring-15","春のスケッチブック","はるのスケッチブック","開くと絵がうごきだす","ひらくとえがうごきだす"
"collection","spring-16","妖精のふえ","ようせいのふえ","吹くとまわりに花が咲く","ふくとまわりにはながさく"
"collection","spring-17","つくし","つくし","春いちばんに顔を出す","はるいちばんにかおをだす"
"collection","spring-18","菜の花","なのはな","黄色いじゅうたんみたい","きいろいじゅうたんみたい"
"collection","spring-19","春がすみ","はるがすみ","朝もやの中にかくれた風景","あさもやのなかにかくれたふうけい"
"collection","spring-20","千年桜の花びら","せんねんざくらのはなびら","千年に一度だけ咲く桜から落ちた一枚","せんねんにいちどだけさくさくらからおちたいちまい"
"collection","summer-01","カブトムシ","カブトムシ","夏の王様。つのがかっこいい","なつのおうさま。つのがかっこいい"
"collection","summer-02","セミのぬけがら","セミのぬけがら","木の幹にしがみついてた","きのみきにしがみついてた"
"collection","summer-03","クラゲ","クラゲ","ゆらゆら光る海のランプ","ゆらゆらひかるうみのランプ"
"collection","summer-04","リュウグウノツカイ","リュウグウノツカイ","深海からあらわれた伝説の魚","しんかいからあらわれたでんせつのさかな"
"collection","summer-05","スイカ","スイカ","たたくといい音がする","たたくといいおとがする"
"collection","summer-06","かきごおり","かきごおり","シロップはブルーハワイ派","シロップはブルーハワイは"
"collection","summer-07","わたあめ","わたあめ","ふわふわで雲みたいなやつ","ふわふわでくもみたいなやつ"
"collection","summer-08","流れ星ソーダ","ながれぼしソーダ","飲むと体がキラキラ光る夜だけのジュース","のむとからだがキラキラひかるよるだけのジュース"
"collection","summer-09","シーグラス","シーグラス","波にみがかれたガラスのかけら","なみにみがかれたガラスのかけら"
"collection","summer-10","貝がら","かいがら","耳にあてると海の音がする","みみにあてるとうみのおとがする"
"collection","summer-11","アレキサンドライト","アレキサンドライト","昼と夜で色が変わるふしぎな石","ひるとよるでいろがかわるふしぎないし"
"collection","summer-12","人魚のうろこ","にんぎょのうろこ","太陽にかざすと七色にかがやく","たいようにかざすとなないろにかがやく"
"collection","summer-13","むしとりあみ","むしとりあみ","夏休みの必須アイテム","なつやすみのひっすアイテム"
"collection","summer-14","ビーチサンダル","ビーチサンダル","ペタペタ音がたのしい","ペタペタおとがたのしい"
"collection","summer-15","花火セット","はなびセット","線香花火が最後まで残ったら勝ち","せんこうはなびがさいごまでのこったらかち"
"collection","summer-16","まぼろしの貝笛","まぼろしのかいぶえ","吹くと海の生き物があつまってくる","ふくとうみのいきものがあつまってくる"
"collection","summer-17","ひまわり","ひまわり","太陽にむかってまっすぐのびる","たいようにむかってまっすぐのびる"
"collection","summer-18","入道雲","にゅうどうぐも","もくもく育つ夏のしるし","もくもくそだつなつのしるし"
"collection","summer-19","にじ","にじ","夕立のあとにかかるごほうび","ゆうだちのあとにかかるごほうび"
"collection","summer-20","天の川のひとしずく","あまのがわのひとしずく","七夕の夜にだけ降ってくる星のしずく","たなばたのよるにだけふってくるほしのしずく"
"collection","fall-01","アキアカネ","アキアカネ","夕やけの中をとぶ赤とんぼ","ゆうやけのなかをとぶあかとんぼ"
"collection","fall-02","スズムシ","スズムシ","リーンリーンと秋を歌う","リーンリーンとあきをうたう"
"collection","fall-03","フクロウ（秋羽）","フクロウ（あきばね）","紅葉色の羽をまとった森の番人","もみじいろのはねをまとったもりのばんにん"
"collection","fall-04","月うさぎ","つきうさぎ","満月の夜だけ現れるふしぎなうさぎ","まんげつのよるだけあらわれるふしぎなうさぎ"
"collection","fall-05","やきいも","やきいも","ホクホクあつあつ。ほっぺが落ちる","ホクホクあつあつ。ほっぺがおちる"
"collection","fall-06","くり","くり","トゲトゲの中身はあまい","トゲトゲのなかみはあまい"
"collection","fall-07","月見だんご","つきみだんご","お月さまにおそなえするまんまるだんご","おつきさまにおそなえするまんまるだんご"
"collection","fall-08","黄金のまつたけ","おうごんのまつたけ","見つけたら一生ラッキーな伝説のきのこ","みつけたらいっしょうラッキーなでんせつのきのこ"
"collection","fall-09","琥珀","こはく","虫が閉じこめられた太古のたからもの","むしがとじこめられたたいこのたからもの"
"collection","fall-10","もみじの化石","もみじのかせき","何万年も前の秋がのこってる","なんまんねんもまえのあきがのこってる"
"collection","fall-11","タイガーアイ","タイガーアイ","トラの目みたいにギラッと光る","トラのめみたいにギラッとひかる"
"collection","fall-12","月光石","げっこうせき","月の光をあつめて固めた石","つきのひかりをあつめてかためたいし"
"collection","fall-13","落ち葉","おちば","カサカサいい音がする","カサカサいいおとがする"
"collection","fall-14","どんぐりごま","どんぐりごま","指でくるくるまわせる","ゆびでくるくるまわせる"
"collection","fall-15","秋の絵はがき","あきのえはがき","紅葉の山が描かれたふしぎなカード","もみじのやまがえがかれたふしぎなカード"
"collection","fall-16","星月夜のランタン","ほしづきよのランタン","火をつけると星空がうかびあがる","ひをつけるとほしぞらがうかびあがる"
"collection","fall-17","紅葉","もみじ","赤と黄色のグラデーション","あかときいろのグラデーション"
"collection","fall-18","すすき","すすき","風にゆれる秋のシンボル","かぜにゆれるあきのシンボル"
"collection","fall-19","きんもくせいの香り","きんもくせいのかおり","ビンを開けると秋の匂いがふわっと","ビンをあけるとあきのにおいがふわっと"
"collection","fall-20","十五夜の月のかけら","じゅうごやのつきのかけら","一年でいちばんきれいな月のひとかけ","いちねんでいちばんきれいなつきのひとかけ"
"collection","winter-01","ゆきうさぎ","ゆきうさぎ","雪で作ったうさぎ…と思ったら動いた！","ゆきでつくったうさぎ…とおもったらうごいた！"
"collection","winter-02","シマエナガ","シマエナガ","まんまるもふもふの雪の妖精","まんまるもふもふのゆきのようせい"
"collection","winter-03","ペンギン","ペンギン","よちよち歩きがかわいい氷の住人","よちよちあるきがかわいいこおりのじゅうにん"
"collection","winter-04","氷龍","ひょうりゅう","吐息で何でも凍らせる冬だけの龍","といきでなんでもこおらせるふゆだけのりゅう"
"collection","winter-05","肉まん","にくまん","ほかほかの湯気がごちそう","ほかほかのゆげがごちそう"
"collection","winter-06","ココア","ココア","あったまる冬のともだち","あったまるふゆのともだち"
"collection","winter-07","クリスマスケーキ","クリスマスケーキ","いちごとクリームのスペシャル","いちごとクリームのスペシャル"
"collection","winter-08","北極星のこんぺいとう","ほっきょくせいのこんぺいとう","食べると体がほんのり光る冬限定のお菓子","たべるとからだがほんのりひかるふゆげんていのおかし"
"collection","winter-09","つらら","つらら","太陽があたるとキラキラ光る","たいようがあたるとキラキラひかる"
"collection","winter-10","霜の結晶","しものけっしょう","窓ガラスにできた自然のアート","まどガラスにできたしぜんのアート"
"collection","winter-11","ムーンストーン","ムーンストーン","冬の月みたいに青白く光る","ふゆのつきみたいにあおじろくひかる"
"collection","winter-12","ダイヤモンドダスト","ダイヤモンドダスト","空気中にキラキラ舞う氷の宝石","くうきちゅうにキラキラまうこおりのほうせき"
"collection","winter-13","毛糸の手ぶくろ","けいとのてぶくろ","おばあちゃんが編んでくれた","おばあちゃんがあんでくれた"
"collection","winter-14","ゆきだるまの帽子","ゆきだるまのぼうし","かぶると雪がふりだすらしい","かぶるとゆきがふりだすらしい"
"collection","winter-15","クリスマスのくつした","クリスマスのくつした","枕もとに置くとプレゼントが…？","まくらもとにおくとプレゼントが…？"
"collection","winter-16","サンタのそり笛","サンタのそりぶえ","吹くとトナカイがやってくる","ふくとトナカイがやってくる"
"collection","winter-17","雪の結晶","ゆきのけっしょう","同じ形はふたつとない","おなじかたちはふたつとない"
"collection","winter-18","冬芽","ふゆめ","寒さの中でじっと春を待ってる","さむさのなかでじっとはるをまってる"
"collection","winter-19","氷の花","こおりのはな","水たまりにさいた冬だけの花","みずたまりにさいたふゆだけのはな"
"collection","winter-20","オーロラのカーテン","オーロラのカーテン","北の空にゆれる光のカーテン","きたのそらにゆれるひかりのカーテン"
"collection","m01-01","鏡もち","かがみもち","みかんの帽子がちょこんとのってる","みかんのぼうしがちょこんとのってる"
"collection","m01-02","たこあげ","たこあげ","お正月の空たかくのぼれ！","おしょうがつのそらたかくのぼれ！"
"collection","m01-03","獅子舞","ししまい","あたまをかまれると一年しあわせになれる","あたまをかまれるといちねんしあわせになれる"
"collection","m01-04","ガーネット","ガーネット","1月生まれの守り石。冬に燃える赤","1がつうまれのまもりいし。ふゆにもえるあか"
"collection","m01-05","初日の出のひかり","はつひのでのひかり","一年でいちばん最初の太陽の光をビンにつめた","いちねんでいちばんさいしょのたいようのひかりをビンにつめた"
"collection","m02-01","恵方巻","えほうまき","しゃべらずに食べきれたら願いがかなう","しゃべらずにたべきれたらねがいがかなう"
"collection","m02-02","ふきのとう","ふきのとう","雪の下から顔を出す春のさきがけ","ゆきのしたからかおをだすはるのさきがけ"
"collection","m02-03","鬼のお面","おにのおめん","おにはーそと！ふくはーうち！","おにはーそと！ふくはーうち！"
"collection","m02-04","アメジスト","アメジスト","2月生まれの守り石。むらさきの夜の色","2がつうまれのまもりいし。むらさきのよるのいろ"
"collection","m02-05","子オニ","こオニ","節分の夜にはぐれた、心やさしいちびっこオニ","せつぶんのよるにはぐれた、こころやさしいちびっこオニ"
"collection","m03-01","ひなあられ","ひなあられ","ピンク・白・みどりのカラフルなおこし","ピンク・しろ・みどりのカラフルなおこし"
"collection","m03-02","メジロ","メジロ","梅の花のみつが大好物なうぐいす色の小鳥","うめのはなのみつがだいこうぶつなうぐいすいろのことり"
"collection","m03-03","ぼんぼり","ぼんぼり","おひなさまをやさしく照らすあかり","おひなさまをやさしくてらすあかり"
"collection","m03-04","アクアマリン","アクアマリン","3月生まれの守り石。春の海の色","3がつうまれのまもりいし。はるのうみのいろ"
"collection","m03-05","たびだちの花たば","たびだちのはなたば","卒業式の日にもらえる、ずっと枯れない花たば","そつぎょうしきのひにもらえる、ずっとかれないはなたば"
"collection","m04-01","ツバメ","ツバメ","軒下に巣を作りに、海をこえて帰ってきた","のきしたにすをつくりに、うみをこえてかえってきた"
"collection","m04-02","桜吹雪","さくらふぶき","ひらひら舞う花びらのシャワー","ひらひらまうはなびらのシャワー"
"collection","m04-03","ピカピカのランドセル","ピカピカのランドセル","新1年生のしるし。まだ革のにおいがする","しん1ねんせいのしるし。まだかわのにおいがする"
"collection","m04-04","ダイヤモンド","ダイヤモンド","4月生まれの守り石。世界でいちばんかたい輝き","4がつうまれのまもりいし。せかいでいちばんかたいかがやき"
"collection","m04-05","虹色イースターエッグ","にじいろイースターエッグ","中から何が出てくるかはわってからのおたのしみ","なかからなにがでてくるかはわってからのおたのしみ"
"collection","m05-01","かしわもち","かしわもち","葉っぱのおふとんにくるまったおもち","はっぱのおふとんにくるまったおもち"
"collection","m05-02","テントウムシ","テントウムシ","手にとまったら幸運のしるし","てにとまったらこううんのしるし"
